risk_rank,simulation_id,exposure_scenario_id,particle_id,polymer,size_um,size_class,shape,aging,charge,dose_level,daily_dose_unit,duration_days,gut_status,diet_state,particle_hazard_potential,interaction_risk_proxy,lymphatic_burden_index,macrophage_activation_score,ROS_score,cytokine_activation_score,systemic_inflammatory_spillover_score,immune_dysregulation_score,lymphatic_microplastic_immune_risk_index,final_risk_class,dominant_mechanistic_driver
4479,SIM046304,EXP0069,MP0404,PP,10.0,larger microplastic,fiber,oxidized,negative,high,10.0,365,inflamed,normal,0.6971417570766464,0.688971833629853,0.6426998455438728,0.6213948790255606,0.6776218447866471,0.6824026132259801,0.6701216053642358,0.6918498092142327,0.6463808000465008,high,cytokine activation dominated
4480,SIM036213,EXP0054,MP0438,PS,0.1,nano-scale,sphere,UV-aged,positive,high,10.0,30,barrier-impaired,high-fat,0.7371239033810584,0.7295704139241002,0.6507489952899523,0.6186832141370016,0.5869771420749061,0.6236401379021133,0.6354665317684453,0.6527311122191246,0.6463722609948097,high,lymphatic burden dominated
4481,SIM031874,EXP0048,MP0149,PE,0.05,nano-scale,fragment,UV-aged,negative,medium,5.0,365,barrier-impaired,high-fat,0.7238818366115307,0.7138737663998067,0.5899951174888955,0.6209767074922437,0.6459780404494351,0.6220353097311129,0.6135593855072723,0.6310820370723965,0.6463662783848475,high,oxidative stress dominated
4482,SIM040099,EXP0060,MP0274,PP,0.05,nano-scale,sphere,UV-aged,neutral,high,10.0,90,barrier-impaired,high-fat,0.6391001279120211,0.6968049171127804,0.6968189769801958,0.599465819914062,0.5930112111254284,0.6430563044124995,0.6815711963588524,0.670886390350176,0.6463575803419733,high,lymphatic burden dominated
4483,SIM046712,EXP0070,MP0137,PE,0.05,nano-scale,sphere,pristine,negative,high,10.0,365,inflamed,high-fat,0.5313453387421638,0.6612390116908994,0.7075385344664492,0.5758678245098148,0.6518167185564069,0.6876913938871273,0.7721586450714095,0.6987962181613788,0.6463539314887794,high,systemic spillover dominated
4484,SIM031931,EXP0048,MP0206,PE,1.0,submicron-to-small,fragment,oxidized,negative,medium,5.0,365,barrier-impaired,high-fat,0.7416966750891261,0.7134341756935871,0.5906844919284012,0.6217460983331871,0.6498294466397898,0.6232860514224661,0.6126327421470933,0.632504758875817,0.6463528404479593,high,oxidative stress dominated
4485,SIM043422,EXP0065,MP0222,PE,5.0,small microplastic,sphere,UV-aged,positive,high,10.0,180,barrier-impaired,normal,0.6412120639051081,0.6804654791265543,0.6928075205891522,0.6242102210588035,0.6279450032260717,0.6635139011478662,0.6677423469357072,0.68588167376246,0.6463254774961829,high,lymphatic burden dominated
4486,SIM038250,EXP0057,MP0450,PS,0.1,nano-scale,fragment,oxidized,positive,high,10.0,90,inflamed,normal,0.8275563796567434,0.7452796184851227,0.6147687521083812,0.6343993319399026,0.6245791670863725,0.6323692960860393,0.6063440360401258,0.6622448706673532,0.6463017286250338,high,macrophage activation dominated
4487,SIM046641,EXP0070,MP0066,PET,1.0,submicron-to-small,fragment,pristine,positive,high,10.0,365,inflamed,high-fat,0.565396494465117,0.6838641855130109,0.6598775364562801,0.599528955047043,0.651490405703506,0.678269328541143,0.7228032805616526,0.6890349846000494,0.646290330813803,high,systemic spillover dominated
4488,SIM043873,EXP0065,MP0673,PVC,10.0,larger microplastic,fiber,oxidized,neutral,high,10.0,180,barrier-impaired,normal,0.6745440839893238,0.6972039743624978,0.6475860208512797,0.6352742659145215,0.6286617473565772,0.6560442759599299,0.6257417480705312,0.6749900836337621,0.6462791759036686,high,cytokine activation dominated
4489,SIM046004,EXP0069,MP0104,PET,5.0,small microplastic,fiber,UV-aged,negative,high,10.0,365,inflamed,normal,0.666454999774446,0.6915889101694045,0.6365033641532467,0.6259614402338519,0.6701436932332578,0.6779693061969383,0.6607043231623839,0.6877850550036113,0.6461996895452389,high,cytokine activation dominated
4490,SIM046707,EXP0070,MP0132,PET,10.0,larger microplastic,fiber,UV-aged,positive,high,10.0,365,inflamed,high-fat,0.6673318963176106,0.7046756680617853,0.6188603956401745,0.616711806628822,0.6658502198251143,0.6752587070155196,0.6920317248347786,0.6867559766489848,0.6461835220786286,high,systemic spillover dominated
4491,SIM038762,EXP0058,MP0287,PP,0.05,nano-scale,fragment,oxidized,negative,high,10.0,90,inflamed,high-fat,0.768179311013104,0.7332953983082857,0.6462744084648991,0.6039122333220881,0.6124949438232846,0.6357506126054451,0.6557324966809451,0.6648027550861398,0.646178753123361,high,systemic spillover dominated
4492,SIM048171,EXP0072,MP0246,PE,10.0,larger microplastic,sphere,pristine,positive,high,10.0,365,barrier-impaired,high-fat,0.4697219161310037,0.6405515635582766,0.7192054798415093,0.5949713008381534,0.6467509485046483,0.6942790897558773,0.7615653020748199,0.702628265230301,0.6461782025083205,high,systemic spillover dominated
4493,SIM035945,EXP0054,MP0170,PE,0.1,nano-scale,sphere,oxidized,negative,high,10.0,30,barrier-impaired,high-fat,0.7247811137835093,0.7154716035123563,0.6799751069219564,0.60705440572685,0.5846637912315221,0.6292496088384236,0.6449284467872358,0.6566928159152216,0.646173233475592,high,lymphatic burden dominated
4494,SIM047604,EXP0071,MP0354,PP,5.0,small microplastic,sphere,pristine,positive,high,10.0,365,barrier-impaired,normal,0.4912618692971109,0.6378271302038195,0.719153940071762,0.6112095163265692,0.6527873092570939,0.6942350632255161,0.7186442714880955,0.7013057232481312,0.6461667820650231,high,lymphatic burden dominated
4495,SIM035251,EXP0053,MP0151,PE,0.05,nano-scale,fragment,oxidized,neutral,high,10.0,30,barrier-impaired,normal,0.7321319094498507,0.7100513889560892,0.677027137673932,0.6192431843683834,0.58514054929477,0.6271651789980702,0.6090036585150315,0.6536513077787816,0.6461128568104806,high,lymphatic burden dominated
4496,SIM048142,EXP0072,MP0217,PE,5.0,small microplastic,sphere,pristine,neutral,high,10.0,365,barrier-impaired,high-fat,0.430377399522808,0.6280913851355928,0.7409107557424593,0.5794836897291671,0.6413969252275727,0.6971508736602658,0.7740563767755146,0.702780124384208,0.6460880239887903,high,systemic spillover dominated
4497,SIM039698,EXP0059,MP0548,PVC,0.05,nano-scale,sphere,oxidized,negative,high,10.0,90,barrier-impaired,normal,0.7398784453220459,0.7203492252490433,0.6432419115988477,0.634059023756817,0.6115683688703994,0.6370818538564686,0.624894647096682,0.6662432298180291,0.6460772228215416,high,lymphatic burden dominated
4498,SIM039159,EXP0059,MP0009,PET,0.05,nano-scale,sphere,oxidized,positive,high,10.0,90,barrier-impaired,normal,0.7464481237434734,0.7260835835582227,0.6320272363095584,0.6387012417493882,0.6124887238552308,0.6352455950465923,0.620350775953081,0.6648176086293467,0.6460635419500038,high,macrophage activation dominated
4499,SIM031235,EXP0047,MP0185,PE,0.1,nano-scale,fiber,UV-aged,negative,medium,5.0,365,barrier-impaired,normal,0.7424519912827766,0.7108887792393863,0.5839887420126958,0.6368345537840193,0.649729394964113,0.6200104073194204,0.5732003109920333,0.6284127181566791,0.6460626477371422,high,oxidative stress dominated
4500,SIM039186,EXP0059,MP0036,PET,0.1,nano-scale,sphere,oxidized,positive,high,10.0,90,barrier-impaired,normal,0.745037441059777,0.7255283965660526,0.6329521924995143,0.6385735266358117,0.6122810705365731,0.6353693115577328,0.6204466830231565,0.6649053901591148,0.6460550023938992,high,macrophage activation dominated
4501,SIM042843,EXP0064,MP0318,PP,0.1,nano-scale,fiber,pristine,positive,high,10.0,180,inflamed,high-fat,0.6175242041658126,0.7029541361124273,0.6687663980894452,0.5961810122560698,0.6141745425007198,0.6523939353669991,0.6802839718923429,0.6726290642090911,0.6460402816853781,high,systemic spillover dominated
4502,SIM031671,EXP0047,MP0621,PVC,1.0,submicron-to-small,fiber,oxidized,positive,medium,5.0,365,barrier-impaired,normal,0.7978878166606986,0.7281454079853026,0.5523592533859305,0.6504983829888838,0.6563431673901341,0.6163548953158505,0.5582015532440894,0.6265095761695141,0.6460392321903732,high,oxidative stress dominated
4503,SIM039753,EXP0059,MP0603,PVC,1.0,submicron-to-small,sphere,oxidized,positive,high,10.0,90,barrier-impaired,normal,0.7388704498579572,0.7175016875181919,0.6483918083459494,0.6361716814570093,0.6124266911723417,0.638502473699774,0.6246454408406394,0.6678822839965233,0.6460299244315254,high,lymphatic burden dominated
4504,SIM039725,EXP0059,MP0575,PVC,0.1,nano-scale,sphere,oxidized,negative,high,10.0,90,barrier-impaired,normal,0.7384855495849836,0.719790004817656,0.6439830797571634,0.6338432061399474,0.6113015987994597,0.6371276371969024,0.6249085684696897,0.6662466290587872,0.6459973689842519,high,lymphatic burden dominated
4505,SIM040126,EXP0060,MP0301,PP,0.1,nano-scale,sphere,UV-aged,neutral,high,10.0,90,barrier-impaired,high-fat,0.6377878683432859,0.6962090006474299,0.6966526603671317,0.5988352353277473,0.5924503791997143,0.642700005943464,0.6811429079341352,0.6704670509287829,0.6459138947703104,high,lymphatic burden dominated
4506,SIM042136,EXP0063,MP0286,PP,0.05,nano-scale,fragment,oxidized,neutral,high,10.0,180,inflamed,normal,0.7299069094498508,0.7073786263579905,0.6608806860283395,0.6097401809274056,0.6361931907827263,0.6547222740021745,0.6533651867975474,0.6771158186582943,0.6458951464857021,high,lymphatic burden dominated
4507,SIM034883,EXP0052,MP0458,PS,0.1,nano-scale,fiber,oxidized,negative,high,10.0,30,inflamed,high-fat,0.8222455001793612,0.7530801120898106,0.6153339364028739,0.6142548168008081,0.5977772771579626,0.6170201703138949,0.6096095725211734,0.6447032997283733,0.6458928945217302,high,cytokine activation dominated
4508,SIM043480,EXP0065,MP0280,PP,0.05,nano-scale,fragment,pristine,neutral,high,10.0,180,barrier-impaired,normal,0.5351347181762389,0.6674631299254755,0.7076421510004915,0.6075622642495432,0.6055372421450321,0.6599130907618149,0.6639190998010223,0.6769872816493843,0.6458572460799683,high,lymphatic burden dominated
4509,SIM043806,EXP0065,MP0606,PVC,1.0,submicron-to-small,fragment,pristine,positive,high,10.0,180,barrier-impaired,normal,0.584346494465117,0.6872872720059109,0.6694420534793906,0.6283055152940877,0.6128202107577643,0.6542791453219594,0.6426523267339607,0.6740234690047833,0.6458559446808914,high,lymphatic burden dominated
4510,SIM031338,EXP0047,MP0288,PP,0.05,nano-scale,fragment,oxidized,positive,medium,5.0,365,barrier-impaired,normal,0.7936942814162509,0.7213790072337946,0.5707293740447579,0.6432301978130259,0.6583355989942021,0.6200795108839041,0.5763677065318471,0.6310806788757309,0.6458448505752944,high,oxidative stress dominated
4511,SIM031901,EXP0048,MP0176,PE,0.1,nano-scale,fragment,UV-aged,negative,medium,5.0,365,barrier-impaired,high-fat,0.7222238426663508,0.7131652721223012,0.5897834332062782,0.6201930110378135,0.6452851472575586,0.6215799947678691,0.61305780637129,0.6305596292597668,0.6458407384155123,high,oxidative stress dominated
4512,SIM039931,EXP0060,MP0106,PET,5.0,small microplastic,fiber,oxidized,neutral,high,10.0,90,barrier-impaired,high-fat,0.6782812347462926,0.7149152593094258,0.645265766275114,0.6201570936613549,0.5976814308512336,0.6366326868922867,0.6331639541780311,0.6610971109397635,0.645831208008272,high,lymphatic burden dominated
4513,SIM039292,EXP0059,MP0142,PE,0.05,nano-scale,sphere,oxidized,neutral,high,10.0,90,barrier-impaired,normal,0.6878499218689533,0.6964743682992565,0.6898971725331517,0.6166568034403446,0.603325873263883,0.6435814672869293,0.645840070274874,0.6713812352122689,0.645827267061912,high,lymphatic burden dominated
4514,SIM035419,EXP0053,MP0319,PP,0.1,nano-scale,fiber,UV-aged,neutral,high,10.0,30,barrier-impaired,normal,0.7020028670922247,0.7074839297109572,0.6746601521877438,0.6190000685335199,0.5782024054760729,0.6250342705646389,0.5993703555212447,0.6496447609001588,0.6458163025918067,high,lymphatic burden dominated
4515,SIM038625,EXP0058,MP0150,PE,0.05,nano-scale,fragment,UV-aged,positive,high,10.0,90,inflamed,high-fat,0.7493967926174371,0.7308884066776562,0.6494649029356763,0.6047499898544073,0.6092921352791782,0.6354791443732202,0.6560823375445408,0.6645226781299247,0.64580978274224,high,systemic spillover dominated
4516,SIM040106,EXP0060,MP0281,PP,0.05,nano-scale,fragment,pristine,negative,high,10.0,90,barrier-impaired,high-fat,0.5734070111989161,0.6920835061994888,0.6960249845984734,0.602255054744544,0.5799262036287368,0.639959656615777,0.6665083046170409,0.6649915162645945,0.6458087007978669,high,lymphatic burden dominated
4517,SIM035125,EXP0053,MP0025,PET,0.05,nano-scale,fiber,oxidized,neutral,high,10.0,30,barrier-impaired,normal,0.7475305399351885,0.7270554252705599,0.6345453837333024,0.6291837356584833,0.5857266612293527,0.6195021080063305,0.58490884995401,0.6446209714528038,0.6458041859338786,high,lymphatic burden dominated
4518,SIM046138,EXP0069,MP0238,PE,5.0,small microplastic,fiber,UV-aged,neutral,high,10.0,365,inflamed,normal,0.6344840728976051,0.6725101045250509,0.6693465283163872,0.6077881815153812,0.6689741846091148,0.6854443814684894,0.681447464015499,0.6919236623140552,0.6457787948491497,high,cytokine activation dominated
4519,SIM046370,EXP0069,MP0470,PS,1.0,submicron-to-small,fragment,pristine,negative,high,10.0,365,inflamed,normal,0.5784567356103903,0.671493153908014,0.6739250485953879,0.6104714438937271,0.6584597667736927,0.6819193892827824,0.6874917185920619,0.6903290296169035,0.6457482147595025,high,systemic spillover dominated
4520,SIM043601,EXP0065,MP0401,PP,10.0,larger microplastic,fiber,UV-aged,negative,high,10.0,180,barrier-impaired,normal,0.6457997939918658,0.6881168947120848,0.6635587376434049,0.6309379982226311,0.6249044719451937,0.6585859287827184,0.6344346025250982,0.676931133744757,0.6457190865155586,high,lymphatic burden dominated
4521,SIM040192,EXP0060,MP0367,PP,5.0,small microplastic,fragment,oxidized,neutral,high,10.0,90,barrier-impaired,high-fat,0.6656373443167949,0.700054049547936,0.6811742017831675,0.6082279870504289,0.5975861715504791,0.6429142239089584,0.6593416852003245,0.6686800258501107,0.6457184855170122,high,lymphatic burden dominated
4522,SIM047180,EXP0070,MP0605,PVC,1.0,submicron-to-small,fragment,pristine,negative,high,10.0,365,inflamed,high-fat,0.5590066750891259,0.6780583190890795,0.6685782124677037,0.5932059621712535,0.6510938658495602,0.6798720965496767,0.7278868377596914,0.6896832107962819,0.6456653519933885,high,systemic spillover dominated
4523,SIM043290,EXP0065,MP0090,PET,5.0,small microplastic,sphere,oxidized,positive,high,10.0,180,barrier-impaired,normal,0.6850723486380801,0.6991572441333267,0.6552181792824522,0.6353017334256148,0.6320020334898309,0.6562652131649568,0.648229538354526,0.6801076372127565,0.6456402118292308,high,cytokine activation dominated
4524,SIM031750,EXP0048,MP0025,PET,0.05,nano-scale,fiber,oxidized,neutral,medium,5.0,365,barrier-impaired,high-fat,0.7475305399351885,0.7287778546455657,0.5552452831128459,0.626310906181631,0.6436445785033902,0.6146878815729162,0.5903900155867559,0.6227059128189822,0.6456373790771452,high,oxidative stress dominated
4525,SIM035278,EXP0053,MP0178,PE,0.1,nano-scale,fragment,oxidized,neutral,high,10.0,30,barrier-impaired,normal,0.7304953338521253,0.709350556870937,0.6768793923705544,0.6185465285294038,0.5844788714225791,0.626775443593788,0.608553344478266,0.6531886855168443,0.6456283593200027,high,lymphatic burden dominated
4526,SIM035306,EXP0053,MP0206,PE,1.0,submicron-to-small,fragment,oxidized,negative,high,10.0,30,barrier-impaired,normal,0.7416966750891261,0.7111422028403207,0.6731975003982104,0.6237036447041696,0.5875184892237486,0.6272819159136647,0.6055603438721466,0.6541887394315792,0.6456214973323415,high,lymphatic burden dominated
4527,SIM040063,EXP0060,MP0238,PE,5.0,small microplastic,fiber,UV-aged,neutral,high,10.0,90,barrier-impaired,high-fat,0.6344840728976051,0.6967947255547905,0.6804841823881171,0.6083423813952229,0.5909942509968193,0.6419316921063549,0.6498609552251237,0.6653305889190311,0.6455959849909618,high,lymphatic burden dominated
4528,SIM043885,EXP0066,MP0010,PET,0.05,nano-scale,fragment,pristine,neutral,high,10.0,180,barrier-impaired,high-fat,0.5321469094498508,0.6876034855028401,0.6735027281956238,0.6019602237913786,0.5992109400445295,0.6517924938991895,0.6813564279995841,0.6704958878487902,0.6455824386381782,high,systemic spillover dominated
4529,SIM045912,EXP0069,MP0012,PET,0.05,nano-scale,fragment,pristine,positive,high,10.0,365,inflamed,normal,0.5959342814162506,0.6839678498207854,0.6524144429373371,0.6155079049594954,0.6571642910897985,0.6759894847861098,0.6805502281193538,0.6864152364050229,0.645546451821287,high,systemic spillover dominated
4530,SIM035846,EXP0054,MP0071,PET,1.0,submicron-to-small,fragment,oxidized,negative,high,10.0,30,barrier-impaired,high-fat,0.736049633190414,0.7296682174931326,0.6407677158624868,0.6174946277875439,0.5844186480535806,0.6212145412107173,0.6210049483579013,0.6479861436891077,0.645545425746204,high,lymphatic burden dominated
4531,SIM043332,EXP0065,MP0132,PET,10.0,larger microplastic,fiber,UV-aged,positive,high,10.0,180,barrier-impaired,normal,0.6673318963176106,0.7029923320982346,0.6345684122577313,0.6433409203949394,0.6263878305096748,0.6524837251592636,0.6188983247391174,0.6725988178413368,0.6455380620024773,high,cytokine activation dominated
4532,SIM035712,EXP0053,MP0612,PVC,1.0,submicron-to-small,fragment,oxidized,positive,high,10.0,30,barrier-impaired,normal,0.7803439510686688,0.7297183471901958,0.6348572149412249,0.6360934354976839,0.5943866627802562,0.6220244133071634,0.5899289066462701,0.6495455417445553,0.6455242413719726,high,macrophage activation dominated
4533,SIM043962,EXP0066,MP0087,PET,5.0,small microplastic,sphere,UV-aged,positive,high,10.0,180,barrier-impaired,high-fat,0.6353642641174753,0.69903242422215,0.6608909104011061,0.6174121431876616,0.6210567967183779,0.6554798489030456,0.6847367525858481,0.6792412179511609,0.645515476907918,high,systemic spillover dominated
4534,SIM038096,EXP0057,MP0296,PP,0.05,nano-scale,fiber,oxidized,negative,high,10.0,90,inflamed,normal,0.7887968854977891,0.7298979668781151,0.6385912554086541,0.6209945529322707,0.616405805260484,0.6343257607291022,0.6112556302839146,0.6618527552320256,0.6455067704664645,high,lymphatic burden dominated
